Text,Label,OriginalLabel,PredictedLabel,Mean,Std,EditedStd
색상 디자인 품질 다 좋아요 가격대비 최고,,1.0,1.0,"[-3.7038393020629883, 5.485089302062988, -2.810896396636963]","[0.1734272539615631, 0.1697302907705307, 0.14657187461853027]","[0.026855379343032837, 0.023158416152000427, 0.0]"
싸게 좋은 상품산거같아 만족합니다,,1.0,2.0,"[-5.598545074462891, 1.8848150968551636, 3.668527841567993]","[0.1738496869802475, 0.14902769029140472, 0.18088488280773163]","[0.024821996688842773, 0.0, 0.031857192516326904]"
핏이 예쁘고 원단질이 좋습니다,,1.0,1.0,"[-3.650844097137451, 5.546596050262451, -2.87241268157959]","[0.1777324229478836, 0.17714610695838928, 0.15179353952407837]","[0.025938883423805237, 0.025352567434310913, 0.0]"
색상도 고급스럽고 사이즈도 잘 맞습니다.저렴하게 잘 구입했습니다,,1.0,1.0,"[-3.9079108238220215, 5.520327568054199, -2.7411084175109863]","[0.15540961921215057, 0.16343027353286743, 0.16206353902816772]","[0.0, 0.008020654320716858, 0.006653919816017151]"
M사이즈인데 생각보다 너무 크네요. 코트 열고 다니진 못할 것 같습니다,,1.0,1.0,"[-3.7432303428649902, 5.659899711608887, -2.940877914428711]","[0.16785015165805817, 0.14189507067203522, 0.1500343233346939]","[0.02595508098602295, 0.0, 0.008139252662658691]"
"제가 입으니, 정사이즈예요. 마음에 들어요.",,1.0,1.0,"[-4.063784599304199, 5.609229564666748, -2.550466299057007]","[0.1629110723733902, 0.16033895313739777, 0.15499402582645416]","[0.007917046546936035, 0.0053449273109436035, 0.0]"
좋아요 만족합니다 배송도 빠르고요 굿,,1.0,1.0,"[-3.581791877746582, 5.565657138824463, -3.066819190979004]","[0.1530516892671585, 0.14153827726840973, 0.15365420281887054]","[0.01151341199874878, 0.0, 0.012115925550460815]"
봄에 입기 딱 좋아요 살짝 오브핏이라서...,,1.0,1.0,"[-3.790243625640869, 5.594522476196289, -2.8849878311157227]","[0.15433351695537567, 0.1502913236618042, 0.15056242048740387]","[0.004042193293571472, 0.0, 0.0002710968255996704]"
선물용으로 구입했어요~ 만족합니다,,1.0,1.0,"[-3.6512808799743652, 5.681159496307373, -2.9615726470947266]","[0.15887145698070526, 0.14238044619560242, 0.1550842672586441]","[0.016491010785102844, 0.0, 0.012703821063041687]"
색이 화면하고 같습니다. 멋내기로 입기입한거같네요,,1.0,1.0,"[-3.8165600299835205, 5.511129856109619, -2.8144032955169678]","[0.17086683213710785, 0.15652811527252197, 0.15137973427772522]","[0.01948709785938263, 0.005148380994796753, 0.0]"
"봄, 가을에 입기 딱 좋은 두께임.
키 175넘는데 꽤 길긴하네요",,1.0,1.0,"[-3.9758288860321045, 5.629664421081543, -2.654473066329956]","[0.17529504001140594, 0.1729648858308792, 0.15215136110782623]","[0.023143678903579712, 0.02081352472305298, 0.0]"
오래 기다렸는데 박음질도 꼼꼼해서 만족스러워요~!,,1.0,1.0,"[-3.5431082248687744, 5.635122299194336, -3.1309051513671875]","[0.1575559675693512, 0.14776280522346497, 0.15201713144779205]","[0.00979316234588623, 0.0, 0.004254326224327087]"
배송빠르고  사이즈는 생각보다 큰거같아요 그래도 이뻐요ㅎ,,1.0,1.0,"[-3.939849853515625, 5.374461650848389, -2.6212005615234375]","[0.14566081762313843, 0.14941231906414032, 0.1862907111644745]","[0.0, 0.003751501441001892, 0.04062989354133606]"
옷 싸이즈가 조금 큰거 같네요 오버핏으로 입어야 할것같아요,,1.0,1.0,"[-3.6993932723999023, 5.609948635101318, -3.013772964477539]","[0.15524421632289886, 0.17035552859306335, 0.15640342235565186]","[0.0, 0.01511131227016449, 0.0011592060327529907]"
받았을때 깔끔하게 선물받은 느낌입니다. 또 배송도 빨랐어요,,1.0,1.0,"[-3.711789131164551, 5.357903957366943, -2.8307366371154785]","[0.18221130967140198, 0.1686875820159912, 0.1351015269756317]","[0.047109782695770264, 0.0335860550403595, 0.0]"
가격대비 만족스러워요 잘 입을게요,,1.0,1.0,"[-3.018096685409546, 5.4516496658325195, -3.4924607276916504]","[0.14635030925273895, 0.15933462977409363, 0.149636909365654]","[0.0, 0.012984320521354675, 0.003286600112915039]"
옷 진짜 이쁘고 생각보다 더 맘에 들어요. 다음에 재구매 하겠습니다.,,1.0,1.0,"[-3.520127534866333, 5.532922267913818, -3.1568257808685303]","[0.15306715667247772, 0.1405966579914093, 0.1609596163034439]","[0.01247049868106842, 0.0, 0.020362958312034607]"
생각보다 배송도 빠르고 이쁘네요 잘입겟습니다,,1.0,1.0,"[-3.0520477294921875, 1.0493483543395996, 0.7876249551773071]","[0.16231654584407806, 0.16885709762573242, 0.18203793466091156]","[0.0, 0.006540551781654358, 0.019721388816833496]"
핏도 예쁘고 가격대비 만족스러워요~^^,,1.0,1.0,"[-3.4684183597564697, 5.604479789733887, -3.1421613693237305]","[0.1434202343225479, 0.1658724993467331, 0.1434718668460846]","[0.0, 0.02245226502418518, 5.163252353668213e-05]"
가격 대비 괜찮은 것 같기도 아닌것 같기도 한 애매한 느낌,,1.0,1.0,"[-3.425825834274292, 5.071720123291016, -2.7182509899139404]","[0.17635004222393036, 0.15241143107414246, 0.16417458653450012]","[0.023938611149787903, 0.0, 0.011763155460357666]"
배송 빠르고 옷도 마음에 들어요,,1.0,1.0,"[-3.5814642906188965, 5.617621898651123, -3.0734620094299316]","[0.15857261419296265, 0.158560112118721, 0.16408735513687134]","[1.2502074241638184e-05, 0.0, 0.00552724301815033]"
봄맞이 기념으로 새로 샀습니다. 잘 입을게요.,,1.0,1.0,"[-3.489973545074463, 5.6437907218933105, -3.21028995513916]","[0.17195358872413635, 0.15389378368854523, 0.14077414572238922]","[0.03117944300174713, 0.013119637966156006, 0.0]"
적당히 이쁜 코트에요 향후 몇년 봄 가을에  입으면 좋을 것 같아요,,1.0,1.0,"[-3.6043145656585693, 5.521835803985596, -3.01810884475708]","[0.1613718867301941, 0.15978308022022247, 0.1678299605846405]","[0.0015888065099716187, 0.0, 0.00804688036441803]"
"아들에게 선물했는데, 좋아해요핏이 잘 나오구요.",,1.0,1.0,"[-3.886472225189209, 5.631350040435791, -2.78593373298645]","[0.15058816969394684, 0.15591135621070862, 0.17508983612060547]","[0.0, 0.00532318651676178, 0.02450166642665863]"
가성비 좋은 상품이네요. 만족합니다.,,1.0,1.0,"[-3.350181818008423, 5.596200942993164, -3.3098535537719727]","[0.15278510749340057, 0.14518685638904572, 0.1623648852109909]","[0.007598251104354858, 0.0, 0.01717802882194519]"
조카선물했더니좋아하네요,,1.0,2.0,"[-3.631077527999878, 0.1638016700744629, 3.310176372528076]","[0.16954748332500458, 0.14504636824131012, 0.15540780127048492]","[0.024501115083694458, 0.0, 0.010361433029174805]"
맘에듭니다.봄에 잘 입겠습니다.,,1.0,1.0,"[-3.8156065940856934, 5.499866485595703, -2.668457269668579]","[0.16538453102111816, 0.16869281232357025, 0.1691865622997284]","[0.0, 0.0033082813024520874, 0.0038020312786102295]"
"남편사줬는데 너무 좋아하네요
지금 날씨에 딱입니다",,1.0,1.0,"[-3.4100658893585205, 5.517978668212891, -3.189135789871216]","[0.17212918400764465, 0.14982949197292328, 0.16238851845264435]","[0.022299692034721375, 0.0, 0.01255902647972107]"
가격도 좋고  아들이 입었는데  이뻐요..~,,1.0,1.0,"[-3.5540456771850586, 5.595587730407715, -3.136284112930298]","[0.16387036442756653, 0.141982302069664, 0.1430044323205948]","[0.021888062357902527, 0.0, 0.0010221302509307861]"
약한 유광이며 핏이 좋습니다.,,1.0,2.0,"[-4.505499362945557, -0.8200863599777222, 5.565281867980957]","[0.1656668335199356, 0.14385803043842316, 0.1613232046365738]","[0.02180880308151245, 0.0, 0.017465174198150635]"
"얇은감이 있지만 봄, 가을 편하게 입기 좋을것 같습니다",,1.0,1.0,"[-3.8796613216400146, 5.611530780792236, -2.806565046310425]","[0.15725192427635193, 0.1684170812368393, 0.16264420747756958]","[0.0, 0.011165156960487366, 0.005392283201217651]"
체형때문에 살짝 수선을 했지만 대체적으로 만족하네요~ 잘 입겠습니다!!,,1.0,1.0,"[-3.471717596054077, 5.4898505210876465, -3.139162540435791]","[0.1540636420249939, 0.15925070643424988, 0.15365009009838104]","[0.000413551926612854, 0.0056006163358688354, 0.0]"
배송도 느리지만 옷이생각보다크게나왔네요  수선해서 입으러고합니다,,1.0,1.0,"[-3.347975730895996, 5.4314422607421875, -3.207277297973633]","[0.16436375677585602, 0.16771604120731354, 0.17174102365970612]","[0.0, 0.0033522844314575195, 0.007377266883850098]"
생각 과 다르네요 천도 데님이고 겨울엔 못입겟고요디자인은 좋은데요,,1.0,1.0,"[-3.3513002395629883, 5.538434028625488, -3.196270227432251]","[0.14893242716789246, 0.1636553406715393, 0.15334755182266235]","[0.0, 0.01472291350364685, 0.0044151246547698975]"
가성비로 좋은 것 같아요.싸이즈는 공고 된 기준대로 하니 잘 맞네요,,1.0,1.0,"[-3.403259038925171, 5.3363261222839355, -3.1111457347869873]","[0.1479927897453308, 0.14941199123859406, 0.17460374534130096]","[0.0, 0.0014192014932632446, 0.026610955595970154]"
조금 싼 맛이 나긴 하는데일 할때 잠깐 입는 정도는 괜찮은것 같아요,,1.0,1.0,"[-3.535072088241577, 5.498615264892578, -3.063002109527588]","[0.14797216653823853, 0.16813670098781586, 0.1483275443315506]","[0.0, 0.02016453444957733, 0.00035537779331207275]"
배송 빠르고 가성비 뛰어나서 지금처럼 간절기에 입기 딱 좋습니다.,,1.0,1.0,"[-3.7627146244049072, 5.570004463195801, -2.8869311809539795]","[0.16563457250595093, 0.14794696867465973, 0.15708620846271515]","[0.0176876038312912, 0.0, 0.00913923978805542]"
사이즈가 생각했던거보다 작은듯싶은데 그래도 가격대비 괜찮아요,,1.0,1.0,"[-3.1642391681671143, 5.400847911834717, -3.446723699569702]","[0.15541401505470276, 0.15066920220851898, 0.14135584235191345]","[0.014058172702789307, 0.00931335985660553, 0.0]"
디자인은 괜찮은데...마감이 엉성하네요... 실밥등^^;그리고 정치수보다 한치수 크게 주문해야해요,,1.0,1.0,"[-3.609912633895874, 5.606828212738037, -3.0706586837768555]","[0.1632624864578247, 0.1583847999572754, 0.1769060343503952]","[0.004877686500549316, 0.0, 0.018521234393119812]"
옷은 이쁜데 마감이 좀 아쉽지만 저렴한 기격에 만족 합니다,,1.0,1.0,"[-3.276137351989746, 5.4130988121032715, -3.2749383449554443]","[0.15528643131256104, 0.14999254047870636, 0.1588653028011322]","[0.005293890833854675, 0.0, 0.008872762322425842]"
배송도느리고 옷이생각보다크네요 수선해서입으러고요,,1.0,1.0,"[-3.3550727367401123, 5.524850845336914, -3.1940724849700928]","[0.14847765862941742, 0.14958515763282776, 0.1629047393798828]","[0.0, 0.0011074990034103394, 0.014427080750465393]"
적당한 두께감이 지금 입기 딱 좋네요. 옷은 이쁩니다.,,1.0,1.0,"[-3.8471131324768066, 5.5978102684021, -2.794396162033081]","[0.17624592781066895, 0.1727677881717682, 0.15779182314872742]","[0.01845410466194153, 0.014975965023040771, 0.0]"
정싸이즈에요 잘입을게요 구김이 많이 잡히네요 ~^^,,1.0,1.0,"[-3.509068012237549, 5.661314487457275, -3.1325433254241943]","[0.16916891932487488, 0.15161475539207458, 0.17460721731185913]","[0.017554163932800293, 0.0, 0.022992461919784546]"
제품사이즈도 별루고 교환하기 정말 힘들네요,,1.0,1.0,"[-3.387281894683838, 5.605666637420654, -3.19834566116333]","[0.15948879718780518, 0.16844071447849274, 0.14166142046451569]","[0.01782737672328949, 0.02677929401397705, 0.0]"
남친 준다고 사줬는데 깔끔하고 좋아하네요,,1.0,2.0,"[-2.476942300796509, -3.1887950897216797, 7.124138355255127]","[0.12863312661647797, 0.11217833310365677, 0.1357685625553131]","[0.016454793512821198, 0.0, 0.02359022945165634]"
상품 가격도 저렴하고 품질도 좋아요 😀,,1.0,1.0,"[-3.6415064334869385, 5.555321216583252, -3.090708017349243]","[0.1621222198009491, 0.15968181192874908, 0.1522785723209381]","[0.009843647480010986, 0.007403239607810974, 0.0]"
가격대비 좋아요.배송도 겁나빠릅니다,,1.0,1.0,"[-3.0108087062835693, 5.368416786193848, -3.5517873764038086]","[0.15289528667926788, 0.13840016722679138, 0.1686430126428604]","[0.014495119452476501, 0.0, 0.03024284541606903]"
핏도 이쁘고 신랑이 맘에 들어하네요,,1.0,1.0,"[-5.439115047454834, 4.036441326141357, 0.7757783532142639]","[0.17256806790828705, 0.1558658331632614, 0.14042237401008606]","[0.03214569389820099, 0.015443459153175354, 0.0]"
생각보다 맵시가 잘 나온거 같습니다,,1.0,1.0,"[-3.497694492340088, 5.345304012298584, -2.840982675552368]","[0.158660888671875, 0.15547703206539154, 0.16336601972579956]","[0.0031838566064834595, 0.0, 0.00788898766040802]"
중국산 치고는 그럭저럭 입을만해요,,1.0,2.0,"[-5.1132330894470215, 2.5736236572265625, 2.7248694896698]","[0.161432683467865, 0.13882814347743988, 0.1480911821126938]","[0.02260453999042511, 0.0, 0.009263038635253906]"
사이즈도 잘맞고 마감도 잘돼있어요,,1.0,1.0,"[-3.7957918643951416, 5.588320255279541, -2.8503801822662354]","[0.16012820601463318, 0.1361381560564041, 0.16014225780963898]","[0.023990049958229065, 0.0, 0.024004101753234863]"
구매해서 입어보고 매우 만족해서 하나 더 주문했습니다.동생 선물용으로요!!,,1.0,1.0,"[-2.935037136077881, 5.381805419921875, -3.652381658554077]","[0.15866196155548096, 0.15466628968715668, 0.1518198549747467]","[0.006842106580734253, 0.002846434712409973, 0.0]"
생각보다 조금 큰 편이지만 만족함,,1.0,1.0,"[-3.8794918060302734, 5.5573930740356445, -2.6998186111450195]","[0.17081889510154724, 0.15837042033672333, 0.13125436007976532]","[0.03956453502178192, 0.027116060256958008, 0.0]"
옷은 마음에 드는데....옷이 크네요,,1.0,1.0,"[-3.944059371948242, 5.6183247566223145, -2.7452752590179443]","[0.14668694138526917, 0.163557231426239, 0.15862210094928741]","[0.0, 0.01687029004096985, 0.01193515956401825]"
가격대비 엄청 만족합니다.,,1.0,1.0,"[-3.4108285903930664, 5.486067295074463, -3.1358554363250732]","[0.15502552688121796, 0.1571567952632904, 0.14228859543800354]","[0.012736931443214417, 0.014868199825286865, 0.0]"
삼성 TV43인치 1등급 배송빠르고 저렴하게 구매했습니다,,2.0,1.0,"[-5.437033653259277, 4.614912033081055, 0.27872899174690247]","[0.17158420383930206, 0.1660265475511551, 0.15402573347091675]","[0.017558470368385315, 0.012000814080238342, 0.0]"
화질이 선명해요안경쓰고 보는줄 알았어요만족합니다,,2.0,2.0,"[-2.7735748291015625, -3.032896041870117, 7.295819282531738]","[0.1292581856250763, 0.1014065220952034, 0.14142918586730957]","[0.027851663529872894, 0.0, 0.04002266377210617]"
늠늠 선명한 화면.실로 놀라울 지경~~!!👍,,2.0,2.0,"[-3.623622179031372, -2.4341750144958496, 7.027270317077637]","[0.12721017003059387, 0.12879933416843414, 0.15903158485889435]","[0.0, 0.001589164137840271, 0.031821414828300476]"
배송이 2일 정도 걸린거 같아요좋네요 티비,,2.0,2.0,"[-3.3569741249084473, -2.7028470039367676, 7.0713324546813965]","[0.12902767956256866, 0.11985578387975693, 0.15507318079471588]","[0.009171895682811737, 0.0, 0.035217396914958954]"
저렴하게구매했어요 부모님 좋아하시네요,,2.0,2.0,"[-2.944005012512207, -3.055429697036743, 7.360352993011475]","[0.1260213404893875, 0.12215147167444229, 0.14995403587818146]","[0.003869868814945221, 0.0, 0.027802564203739166]"
삼성티비가 고장나서 새로 장만했습니다.,,2.0,2.0,"[-3.415048599243164, -2.7371106147766113, 7.256922721862793]","[0.1226586177945137, 0.11989285796880722, 0.15588770806789398]","[0.002765759825706482, 0.0, 0.03599485009908676]"
영화를 실제로 보는듯한 화면 아주 만족합니다,,2.0,2.0,"[-4.050687313079834, -1.6857292652130127, 6.523849010467529]","[0.13352063298225403, 0.13453108072280884, 0.14467404782772064]","[0.0, 0.0010104477405548096, 0.011153414845466614]"
좋은가격에 잘산거같습니다 맘에들어요,,2.0,2.0,"[-3.015789747238159, -2.8775272369384766, 7.307429790496826]","[0.14076988399028778, 0.12723368406295776, 0.1453077346086502]","[0.013536199927330017, 0.0, 0.018074050545692444]"
일단화면크고화질좋고좋아요,,2.0,2.0,"[-3.6453473567962646, 0.2136870175600052, 3.3215415477752686]","[0.16051477193832397, 0.1617611050605774, 0.1703157126903534]","[0.0, 0.001246333122253418, 0.009800940752029419]"
원하는 배송희말일에 맞춰서 금방 배송되었어요,,2.0,2.0,"[-3.4618468284606934, -2.6747307777404785, 7.159886360168457]","[0.14086619019508362, 0.1270049810409546, 0.1264394223690033]","[0.014426767826080322, 0.0005655586719512939, 0.0]"
친절하게 잘 설치해주셨습니다.,,2.0,2.0,"[-3.428222417831421, -2.7106575965881348, 7.138957977294922]","[0.11778880655765533, 0.12978874146938324, 0.1484697014093399]","[0.0, 0.011999934911727905, 0.03068089485168457]"
아주큼니당 ㅋ 만족해요,,2.0,2.0,"[-3.017782688140869, -2.985175132751465, 7.389845371246338]","[0.10496421903371811, 0.12195464223623276, 0.13576805591583252]","[0.0, 0.01699042320251465, 0.03080383688211441]"
만족합니다,,2.0,2.0,"[-2.6973001956939697, -3.0753936767578125, 7.261852264404297]","[0.1255684196949005, 0.10768727213144302, 0.1451292634010315]","[0.01788114756345749, 0.0, 0.03744199126958847]"
감사히 잘받았어요. 감사해요,,2.0,2.0,"[-3.0841641426086426, -2.970916986465454, 7.326656341552734]","[0.13039465248584747, 0.11322217434644699, 0.13006934523582458]","[0.017172478139400482, 0.0, 0.016847170889377594]"
부모님댁에 설치해드렸는데 만족해 하십니다,,2.0,2.0,"[-2.4496889114379883, -3.2895922660827637, 7.210363864898682]","[0.12864196300506592, 0.12558354437351227, 0.16025984287261963]","[0.00305841863155365, 0.0, 0.03467629849910736]"
너무 만족합니다 기다린 보람이 있네요,,2.0,2.0,"[-2.649940252304077, -3.1787142753601074, 7.296630382537842]","[0.12594075500965118, 0.11396239697933197, 0.12579526007175446]","[0.011978358030319214, 0.0, 0.011832863092422485]"
"사무실 사용중입니다
제품, 설치과정 만족100",,2.0,2.0,"[-2.9061803817749023, -3.046063184738159, 7.411649227142334]","[0.12338120490312576, 0.13146132230758667, 0.13897451758384705]","[0.0, 0.008080117404460907, 0.015593312680721283]"
티비 만족합니다 감사요,,2.0,2.0,"[-2.7248334884643555, -3.1612191200256348, 7.321278095245361]","[0.09990309178829193, 0.1352309137582779, 0.14635902643203735]","[0.0, 0.03532782196998596, 0.04645593464374542]"
설치도 친절하고 사용해보니 좋습니다,,2.0,2.0,"[-2.9060840606689453, -2.9962103366851807, 7.340739727020264]","[0.1311796009540558, 0.12078375369310379, 0.14156591892242432]","[0.010395847260951996, 0.0, 0.020782165229320526]"
아주마니좋아요마니파세요,,2.0,2.0,"[-3.658289909362793, 0.16959768533706665, 3.322260856628418]","[0.1521790623664856, 0.1516614407300949, 0.1661531776189804]","[0.000517621636390686, 0.0, 0.014491736888885498]"
티비 가성비대비 좋습니다,,2.0,2.0,"[-3.450514316558838, -2.717061758041382, 7.2644362449646]","[0.13219450414180756, 0.11503558605909348, 0.13449238240718842]","[0.01715891808271408, 0.0, 0.01945679634809494]"
잘보고있어요 화질굿~~~~,,2.0,2.0,"[-2.9126150608062744, -2.778766393661499, 6.907777309417725]","[0.11664772033691406, 0.1185554563999176, 0.12798190116882324]","[0.0, 0.00190773606300354, 0.01133418083190918]"
처음으로 인터넷으로 구입했는데 잘 보고 편하게 잘이용하고 있습니다,,2.0,2.0,"[-3.234074354171753, -2.8381991386413574, 7.001943588256836]","[0.12287482619285583, 0.13551829755306244, 0.14440275728702545]","[0.0, 0.012643471360206604, 0.021527931094169617]"
화질도좋고 만족합니다,,2.0,2.0,"[-2.5942909717559814, -3.006281852722168, 7.149643421173096]","[0.12347757071256638, 0.1442931592464447, 0.13863763213157654]","[0.0, 0.020815588533878326, 0.015160061419010162]"
화질좋고 화면이 커지니 작은 글씨도 잘보여서 구매하길 잘했다 생각합니다,,2.0,1.0,"[-3.7978882789611816, 5.525667667388916, -2.7707324028015137]","[0.13511550426483154, 0.14770634472370148, 0.16314105689525604]","[0.0, 0.012590840458869934, 0.0280255526304245]"
좋아요요요오요오요오,,2.0,2.0,"[-3.660068988800049, 0.18074899911880493, 3.285470485687256]","[0.1524568498134613, 0.15865080058574677, 0.15045703947544098]","[0.0019998103380203247, 0.008193761110305786, 0.0]"
가성비 좋은거 같네요,,2.0,2.0,"[-2.9465854167938232, -3.033956289291382, 7.401689529418945]","[0.11003804206848145, 0.12305571138858795, 0.12767541408538818]","[0.0, 0.013017669320106506, 0.01763737201690674]"
그냥너무너무행복합니다,,2.0,2.0,"[-3.6358537673950195, 0.13686563074588776, 3.282388925552368]","[0.13741320371627808, 0.16237816214561462, 0.16746477782726288]","[0.0, 0.024964958429336548, 0.030051574110984802]"
잘 쓰고있어요 커서 영화볼때 넘 좋아여,,2.0,2.0,"[-3.6083288192749023, -2.47584867477417, 6.982439041137695]","[0.1426578313112259, 0.12598088383674622, 0.13874274492263794]","[0.016676947474479675, 0.0, 0.012761861085891724]"
배송은 늦었지만 기다린보람이 있네요,,2.0,2.0,"[-2.806786298751831, -3.0771570205688477, 7.378541469573975]","[0.12423405796289444, 0.1284049153327942, 0.14692281186580658]","[0.0, 0.00417085736989975, 0.02268875390291214]"
싸게 잘샀어요 감사합니다,,2.0,2.0,"[-2.776742458343506, -3.1179370880126953, 7.3572163581848145]","[0.12344183027744293, 0.11034230142831802, 0.11930860579013824]","[0.013099528849124908, 0.0, 0.008966304361820221]"
65인지티비보다가 이걸로박깠는데 화면 넘 선명하고 조아요~,,2.0,2.0,"[-2.863194465637207, -3.101254940032959, 7.3902907371521]","[0.11701726168394089, 0.11854268610477448, 0.1534159928560257]","[0.0, 0.0015254244208335876, 0.03639873117208481]"
가격 품질 전부 마음에 듭니다,,2.0,2.0,"[-2.7295339107513428, -3.147145986557007, 7.347507476806641]","[0.13599663972854614, 0.12118827551603317, 0.1450636386871338]","[0.01480836421251297, 0.0, 0.023875363171100616]"
설치기사분도 친절하고 tv커서 영화볼맛 납니다.,,2.0,1.0,"[-3.732672691345215, 5.671381950378418, -2.9465460777282715]","[0.1852656751871109, 0.160036101937294, 0.1680378019809723]","[0.025229573249816895, 0.0, 0.008001700043678284]"
괜차나요~~~~~~~,,2.0,2.0,"[-2.790769100189209, -2.967392683029175, 7.149415969848633]","[0.1149168387055397, 0.10953427106142044, 0.14021766185760498]","[0.005382567644119263, 0.0, 0.03068339079618454]"
벽걸이로 다니까 이쁘네요,,2.0,2.0,"[-3.227668523788452, -2.794529438018799, 7.179249286651611]","[0.1330517679452896, 0.11425156146287918, 0.1386089026927948]","[0.01880020648241043, 0.0, 0.02435734122991562]"
좋아요 ㅎㅎ 오늘 하루 종일 화이팅 입니다,,2.0,2.0,"[-2.7586066722869873, -3.127347469329834, 7.401859283447266]","[0.12321273237466812, 0.126381978392601, 0.1563948541879654]","[0.0, 0.003169246017932892, 0.03318212181329727]"
크기와 화질이 맘에 드네요,,2.0,2.0,"[-3.591151475906372, -2.512515068054199, 7.144439220428467]","[0.11049824953079224, 0.11558785289525986, 0.142645001411438]","[0.0, 0.005089603364467621, 0.03214675188064575]"
75인치도 꽤크고 기능도 좋고 너무좋네요,,2.0,2.0,"[-2.9504427909851074, -2.8358893394470215, 7.286586761474609]","[0.10475996136665344, 0.12641914188861847, 0.1491750031709671]","[0.0, 0.021659180521965027, 0.04441504180431366]"
기사분이넘 친절하시고 다른전자제품도 한번씩점검해주셔서 감사했어요,,2.0,2.0,"[-2.8759186267852783, -2.8804619312286377, 7.31370735168457]","[0.1152384951710701, 0.11267726123332977, 0.13188119232654572]","[0.002561233937740326, 0.0, 0.019203931093215942]"
정확한 날짜는 아니었지만 제품 설치 기사님 친절도 정말 맘에 듭니다,,2.0,1.0,"[-3.1980364322662354, 5.5314483642578125, -3.4326369762420654]","[0.14080125093460083, 0.16166968643665314, 0.1493007093667984]","[0.0, 0.020868435502052307, 0.00849945843219757]"
처음에는 크다 생각했는데 진짜 금방 적응하네요. 잘 쓰고 있습니다.,,2.0,2.0,"[-3.123429298400879, -2.9481041431427, 7.405157566070557]","[0.11676127463579178, 0.10523131489753723, 0.15616445243358612]","[0.011529959738254547, 0.0, 0.05093313753604889]"
특급배송결제일 다음날 받았습니다!!!아주만족하시네요!!번창하세요,,2.0,2.0,"[-3.2877919673919678, -2.641123056411743, 6.989944934844971]","[0.11849500983953476, 0.10990656167268753, 0.14160877466201782]","[0.008588448166847229, 0.0, 0.03170221298933029]"
주문하고 다음 날 바로 설치되었네요~~화질 좋고 마음에 쏙 듭니다~,,2.0,2.0,"[-3.1867809295654297, -2.8611605167388916, 7.279603481292725]","[0.11546787619590759, 0.1149560958147049, 0.15144702792167664]","[0.0005117803812026978, 0.0, 0.03649093210697174]"
아주 짱짱하게 사용중입니당~ 특별히 불편한점도 전혀없구요~~👍,,2.0,1.0,"[-3.679332971572876, 5.621636867523193, -2.950535535812378]","[0.1732283979654312, 0.16153568029403687, 0.1593974530696869]","[0.013830944895744324, 0.0021382272243499756, 0.0]"
뭐 다른 기능 안쓰고 티비만 보시는 할머니의 만족도가 높습니다.,,2.0,2.0,"[-3.567903757095337, -2.5309271812438965, 7.1418046951293945]","[0.11467134952545166, 0.12051478773355484, 0.1446371227502823]","[0.0, 0.00584343820810318, 0.029965773224830627]"
가까운 지인에게 선물했어요 ...엄청 컸는데 그방 적응 된다네요,,2.0,1.0,"[-4.781430721282959, 5.357466220855713, -1.5734167098999023]","[0.15983620285987854, 0.15250082314014435, 0.16197609901428223]","[0.007335379719734192, 0.0, 0.009475275874137878]"
기사님이 꼼꼼해서 패널 흠집을 찾아주셨어요.역시 삼성입니다,,2.0,2.0,"[-3.3892617225646973, -2.7228033542633057, 7.1897149085998535]","[0.1236405074596405, 0.11513648927211761, 0.1466904729604721]","[0.008504018187522888, 0.0, 0.03155398368835449]"
친절하게 설치해주시고 티비가 크니 보기도좋고 최고에요,,2.0,2.0,"[-3.096561908721924, -2.9692625999450684, 7.352611064910889]","[0.12738269567489624, 0.12649434804916382, 0.1311645805835724]","[0.0008883476257324219, 0.0, 0.004670232534408569]"
선반이 아직 안도착해서 바닥 놓고 보지만 진짜 좋습니다,,2.0,2.0,"[-3.1991426944732666, -2.8150317668914795, 7.265035629272461]","[0.13549472391605377, 0.12557342648506165, 0.1419014036655426]","[0.009921297430992126, 0.0, 0.016327977180480957]"
사운드가풍부하고 화질도 선명합니다 배송도 빨라요,,2.0,2.0,"[-3.3121957778930664, -2.690258264541626, 7.283287525177002]","[0.12017612159252167, 0.12086509168148041, 0.13920314610004425]","[0.0, 0.0006889700889587402, 0.019027024507522583]"
중요한건 리모컨이 편리하도록하는게 좋을건데이건 아니더라스톱박스에 맞 추려고 하나본데,,2.0,2.0,"[-2.800837516784668, -3.064122200012207, 7.3739495277404785]","[0.11033634096384048, 0.11758635193109512, 0.12220343947410583]","[0.0, 0.007250010967254639, 0.01186709851026535]"
급하게 구입자기전 밤에만 잠깐 보는 티비.작은게 있었는데..고장나서 이 기회에 큰 티비로..화질은 거실꺼가 선명해서 차이가 있지만..그래도 나름 괜찮음문자는 일주일안에 왔고 연락오면 바로 담날 배송ㅡ,,2.0,2.0,"[-2.8686962127685547, -1.9748066663742065, 5.324552059173584]","[0.13998951017856598, 0.13599902391433716, 0.18655523657798767]","[0.003990486264228821, 0.0, 0.05055621266365051]"
배송도 친절하고 제품 너무 좋아요,,2.0,2.0,"[-2.889106512069702, -3.034086227416992, 7.358665943145752]","[0.1336124688386917, 0.12446833401918411, 0.1529090255498886]","[0.009144134819507599, 0.0, 0.0284406915307045]"
